Date,Open,High,Low,Close,Volume
2016-04-01,37.50115050477174,38.13907735103914,37.40407090159999,38.12075424194336,31674000
2016-04-04,38.112833541940674,38.25795606943942,37.73047413066568,37.89540481567383,26924000
2016-04-05,37.549188082913126,37.78395359346003,37.42387753274643,37.570980072021484,24478000
2016-04-06,37.534831590543355,38.05884839595257,37.45855771841655,38.04151153564453,25312000
2016-04-07,37.90530223772778,38.1053978463492,37.51798896572283,37.64775466918945,25498000
2016-04-08,37.93254967484541,37.994955573336725,37.43231245691766,37.61556625366211,23434000
2016-04-11,37.91173828017728,37.99940503675809,37.51006204923836,37.51996612548828,31774000
2016-04-12,37.56405522264028,37.885493752969026,37.22428602387416,37.855777740478516,27388000
2016-04-13,38.1524531610522,38.42188866227975,37.869149683869864,38.2317008972168,35426000
2016-04-14,38.402575318940805,38.613070031877825,38.29658166131791,38.40406036376953,26992000
2016-04-15,38.40950761970658,38.6784480927536,38.38127287550089,38.63238525390625,31712000
2016-04-18,38.641797532961036,39.055860544655744,38.51401565534559,39.01276779174805,33540000
2016-04-19,39.15244079478409,39.174727803987004,38.150473844421946,38.4466552734375,43952000
2016-04-20,38.590786577128455,38.61555244151473,38.200004363004034,38.38078308105469,34262000
2016-04-21,38.499154444055584,38.71559310554026,38.213867142390555,38.63238525390625,77628000
2016-04-22,36.844896001095734,37.340678034305846,36.174279222395306,36.54079055786133,140798000
2016-04-25,36.42093479305841,36.892941020861805,36.40855186114279,36.76070022583008,49442000
2016-04-26,36.87015299325561,36.9280999661002,35.676509591231394,35.926631927490234,55864000
2016-04-27,35.92415278068243,36.014789629674375,35.11980648228856,35.732975006103516,66262000
2016-04-28,35.82361490803624,36.11930131002236,34.828581986418435,34.92070388793945,62590000
2016-04-29,34.874151378431705,35.26988371741744,34.8573095336667,35.06037902832031,58278000
2016-05-02,35.260469966627014,35.433324632210166,34.985090537433294,35.38379669189453,33476000
2016-05-03,35.289193679181835,35.3322826444029,35.03313118341403,35.08810806274414,38620000
2016-05-04,35.00539903230092,35.41549432613991,34.87067940109443,35.23323059082031,34172000
2016-05-05,35.41302174341661,35.53931857250475,35.13813729761531,35.398658752441406,29668000
2016-05-06,35.274344021418024,35.95734376958837,35.26196108951972,35.9172248840332,39952000
2016-05-09,35.992504989133266,36.36842914813491,35.83401330201769,36.11286163330078,38074000
2016-05-10,36.40161546428539,36.651239031030414,36.23569476806669,36.62053298950195,32634000
2016-05-11,36.67699517933567,36.690863155362834,36.051942449477195,36.18319320678711,29834000
2016-05-12,36.25501046120543,36.421924977806384,35.87215605133095,36.06036376953125,27094000
2016-05-13,35.98854387776571,36.21984053992493,35.834507329223655,35.89988708496094,25244000
