Date,Open,High,Low,Close,Volume
2016-04-01,20.651218281565686,20.943109413953668,20.51986894219918,20.93581199645996,23026400
2016-04-04,20.891632294476345,20.921087512886412,20.626528305940294,20.722259521484375,17890000
2016-04-05,20.35405136970124,20.493967459277123,20.22149943268919,20.30986785888672,24245700
2016-04-06,20.398236918290163,20.648612494958797,20.339325100519222,20.619155883789062,20395800
2016-04-07,20.54551536629011,20.54551536629011,20.273048741039677,20.324596405029297,17016800
2016-04-08,20.405597947749524,20.582334790744326,20.309866778648384,20.390871047973633,14495600
2016-04-11,20.53079115470174,20.75171156458123,20.331964611749612,20.33932876586914,18762900
2016-04-12,19.985848639510046,20.36877607779527,19.84593397921094,20.354047775268555,27741400
2016-04-13,20.589694851341605,20.82534347639247,20.412959435979626,20.788522720336914,25433300
2016-04-14,20.898980508083262,20.913708809327666,20.692789908934053,20.80324935913086,15049100
2016-04-15,20.692795302118423,20.714886355174528,20.420327276355774,20.545515060424805,23804400
2016-04-18,20.54551325155209,20.803252949539704,20.47187313718872,20.759069442749023,15762900
2016-04-19,20.862165451049805,20.943169719989122,20.766434282404756,20.862165451049805,20307700
2016-04-20,20.913715842439156,21.119907915497187,20.810620508194436,20.943172454833984,19937800
2016-04-21,20.92844082635445,20.994716789153255,20.736977089887713,20.795888900756836,17339900
2016-04-22,20.84007565216611,21.024175265363933,20.670704345120573,20.729616165161133,23147600
2016-04-25,20.70015571494004,20.82534347639247,20.604423153763825,20.788522720336914,16434800
2016-04-26,20.81798478050667,20.979991935900188,20.781164014802282,20.950536727905273,18151500
2016-04-27,20.94316576360574,21.097808715565236,20.847433208477174,21.090444564819336,20931000
2016-04-28,20.950537187834026,21.053632524932382,20.464514306415182,20.58970069885254,29616200
2016-04-29,20.41295875237532,20.493963008416582,19.985847828411888,20.243587493896484,33890100
2016-05-02,20.236219051335418,20.265675648946388,20.030028486330156,20.155216217041016,27361700
2016-05-03,20.00058206211984,20.022674521565513,19.595563470929353,19.7796630859375,35319600
2016-05-04,19.735477543159714,19.75020584899123,19.352551423520122,19.470375061035156,32850800
2016-05-05,19.485100187512515,19.566104457639096,19.301000595092773,19.301000595092773,23082200
2016-05-06,19.286274140146475,19.5440138563944,19.00644196665383,19.536649703979492,25625300
2016-05-09,19.529281494024527,19.64710509904627,19.433548937089256,19.52191734313965,16990400
2016-05-10,19.63974612267321,19.956397671310846,19.521922486608304,19.904850006103516,22642500
2016-05-11,19.949033468105995,19.963761773719046,19.64711022588109,19.66183853149414,19326100
2016-05-12,19.74284295790157,19.74284295790157,19.448283845287794,19.639747619628906,19681900
2016-05-13,19.55137660424085,19.801752168073868,19.485100637075142,19.536649703979492,20865100
2016-05-16,19.566109046334365,19.97112908738521,19.558744892362302,19.860668182373047,20885900
2016-05-17,19.8091148417131,19.92693846241902,19.551375144705776,19.625015258789062,25921300
2016-05-18,19.59556040013636,19.85329869710308,19.507191980770358,19.676563262939453,32345500
2016-05-19,20.611790968818244,20.832711330716528,20.17731580211028,20.30250358581543,50174600
2016-05-20,20.346685608129732,20.72961308375646,20.339322860716624,20.597061157226562,32703000
2016-05-23,20.457146621995477,20.803253340061616,20.457146621995477,20.574970245361328,19850000
2016-05-24,20.62651887734752,21.046265730946295,20.62651887734752,20.965261459350586,26514800
2016-05-25,21.04626861392106,21.355556033345362,21.002085098165775,21.29664421081543,25696800
